encoder__Employment_Type_Self employed,encoder__Region_ID_R2,encoder__Region_ID_R3,encoder__Region_ID_R4,encoder__Region_ID_nan,remainder__Loan_Id,remainder__Disbursed_Amount,remainder__Asset_Cost,remainder__ltv,remainder__Branch_Id,remainder__City_Code,remainder__State_Code,remainder__Postal_Code,remainder__Date_of_Birth,remainder__DisbursalDate,remainder__MobileNo_Avl_Flag,remainder__Aadhar_flag,remainder__PAN_flag,remainder__VoterID_flag,remainder__Driving_flag,remainder__Passport_flag,remainder__PERFORM_CNS.SCORE,remainder__DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,remainder__CREDIT.HISTORY.LENGTH,remainder__NO.OF_INQUIRIES,remainder__State_Name,remainder__Loan_Default,Age
0.0,1.0,0.0,0.0,0.0,137,34061,67171,52.11,67,CT03,ST24,600020,04-08-1995,11-10-2018,1,1,0,0,0,0,17,0,0yrs 2mon,0,Tamil Nadu,0,23
0.0,0.0,1.0,0.0,0.0,138,50878,58400,88.87,62,CT13,ST04,801110,01-01-1987,25-08-2018,1,1,0,0,0,0,501,0,1yrs 9mon,2,Bihar,0,31
0.0,1.0,0.0,0.0,0.0,139,35439,71001,53.52,146,CT05,ST25,500004,04-09-1986,31-08-2018,1,1,0,0,0,0,775,0,10yrs 11mon,0,Telangana,0,32
0.0,0.0,0.0,0.0,0.0,140,63032,75394,85.0,5,CT09,ST34,110039,25-04-1985,03-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,Delhi,0,33
1.0,0.0,0.0,1.0,0.0,141,59597,76772,79.0,146,CT01,ST15,400001,15-04-1989,25-09-2018,1,1,0,0,0,0,15,0,0yrs 1mon,0,Maharashtra,1,29
1.0,0.0,0.0,0.0,1.0,142,44849,59682,77.08,61,CT20,ST28,208002,01-01-1982,05-09-2018,1,1,0,0,0,0,771,0,1yrs 2mon,0,Uttar Pradesh,1,36
1.0,0.0,0.0,0.0,1.0,143,36749,75072,50.62,10,CT20,ST28,208002,01-01-1981,11-10-2018,1,1,0,0,0,0,431,0,2yrs 6mon,0,Uttar Pradesh,0,37
1.0,1.0,0.0,0.0,0.0,144,49538,87963,59.12,120,CT05,ST25,500004,01-01-1994,14-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Telangana,0,24
0.0,0.0,0.0,1.0,0.0,145,82686,121333,69.23,101,CT14,ST07,394651,11-01-1983,13-10-2018,1,1,1,0,0,0,620,0,5yrs 4mon,1,Gujarat,0,35
1.0,1.0,0.0,0.0,0.0,146,44845,61672,75.72,1,CT25,ST01,524225,01-01-1985,18-09-2018,1,1,0,0,0,0,640,0,2yrs 1mon,0,Andhra Pradesh,0,33
1.0,0.0,0.0,1.0,0.0,147,40894,84084,49.36,1,CT01,ST15,400001,01-01-1991,09-10-2018,1,1,0,0,0,0,738,0,0yrs 5mon,0,Maharashtra,0,27
1.0,1.0,0.0,0.0,0.0,148,56584,91571,63.96,254,CT04,ST24,642205,28-02-1983,23-08-2018,1,0,0,0,1,0,774,0,3yrs 3mon,0,Tamil Nadu,1,35
1.0,0.0,0.0,1.0,0.0,149,42894,72058,62.45,68,CT14,ST07,394651,01-06-1975,26-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,0,43
0.0,0.0,0.0,1.0,0.0,150,37839,71418,55.17,65,CT14,ST07,394651,09-08-1987,26-10-2018,1,0,0,1,0,0,300,1,6yrs 9mon,0,Gujarat,0,31
0.0,1.0,0.0,0.0,0.0,151,51303,69466,76.3,1,CT19,ST12,570028,18-01-1996,08-09-2018,1,0,0,1,0,0,749,0,3yrs 4mon,0,Karnataka,0,22
1.0,0.0,1.0,0.0,0.0,152,57259,74968,78.7,11,CT15,ST20,751022,18-03-1990,20-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Odisha,1,28
0.0,0.0,0.0,0.0,1.0,153,90555,162867,56.49,29,CT16,ST23,737101,28-06-2000,29-10-2018,1,1,0,0,0,0,815,0,3yrs 6mon,0,Sikkim,0,18
1.0,0.0,0.0,1.0,0.0,154,53639,62572,89.5,160,CT26,ST15,431001,10-09-1974,11-09-2018,1,1,0,0,0,1,669,0,11yrs 7mon,0,Maharashtra,0,44
1.0,1.0,0.0,0.0,0.0,155,58047,75127,80.0,36,CT25,ST01,524225,01-10-1989,14-09-2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,Andhra Pradesh,1,28
0.0,0.0,1.0,0.0,0.0,156,69817,80040,89.33,135,CT15,ST20,751022,25-03-1988,26-10-2018,1,1,0,0,0,0,738,0,0yrs 7mon,0,Odisha,1,30
0.0,0.0,0.0,0.0,0.0,157,53303,65561,83.89,19,CT18,ST21,141003,01-06-1971,12-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,Punjab,0,47
1.0,0.0,0.0,0.0,1.0,158,67669,105365,65.49,79,CT16,ST23,737101,05-04-1995,21-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Sikkim,1,23
0.0,0.0,0.0,1.0,0.0,159,53078,67347,81.67,42,CT11,ST07,382460,27-11-1993,03-10-2018,1,1,0,0,0,0,738,0,0yrs 3mon,0,Gujarat,0,24
0.0,0.0,0.0,0.0,1.0,160,57113,71795,82.32,2,CT20,ST28,208002,05-05-1973,26-09-2018,1,1,0,0,0,0,708,0,2yrs 7mon,0,Uttar Pradesh,0,45
1.0,0.0,0.0,1.0,0.0,161,67382,83193,82.94,1,CT26,ST15,431001,01-01-1992,31-10-2018,1,0,0,1,0,0,300,0,6yrs 1mon,0,Maharashtra,1,26
1.0,1.0,0.0,0.0,0.0,162,49078,68782,74.15,251,CT25,ST01,524225,23-02-1994,23-08-2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,Andhra Pradesh,1,24
1.0,0.0,0.0,0.0,1.0,163,49078,59242,86.09,19,CT16,ST23,737101,01-06-1981,25-09-2018,1,1,0,0,0,0,681,0,2yrs 0mon,2,Sikkim,0,37
0.0,0.0,0.0,0.0,0.0,164,57913,71260,83.08,18,CT18,ST21,141003,17-08-1973,28-09-2018,1,1,0,0,0,0,738,0,0yrs 10mon,0,Punjab,1,45
0.0,1.0,0.0,0.0,0.0,165,47945,59386,83.86,74,CT04,ST24,642205,15-12-1992,24-09-2018,1,1,0,0,0,0,737,0,0yrs 3mon,1,Tamil Nadu,1,25
1.0,0.0,0.0,0.0,1.0,166,38939,66712,59.21,48,CT12,ST28,201301,15-03-1962,25-10-2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,Uttar Pradesh,0,56
0.0,0.0,1.0,0.0,0.0,167,51203,66660,78.76,67,CT13,ST04,801110,17-01-1994,28-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Bihar,0,24
0.0,0.0,0.0,0.0,0.0,168,41994,69401,64.84,5,CT06,ST22,302029,20-12-1986,04-09-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Rajasthan,0,31
1.0,1.0,0.0,0.0,0.0,169,56759,78755,73.01,36,CT05,ST25,500004,01-12-1994,25-09-2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,Telangana,0,23
1.0,1.0,0.0,0.0,0.0,170,61359,84340,74.0,36,CT04,ST24,642205,28-05-1991,24-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,1,27
1.0,0.0,0.0,1.0,0.0,171,53047,70892,77.58,10,CT02,ST15,411002,05-02-1989,24-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,29
1.0,0.0,0.0,0.0,1.0,172,54303,72711,75.64,14,CT16,ST23,737101,27-04-1984,27-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Sikkim,0,34
1.0,1.0,0.0,0.0,0.0,173,51003,64550,80.87,67,CT04,ST24,642205,01-11-1979,10-09-2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,Tamil Nadu,0,38
0.0,1.0,0.0,0.0,0.0,174,60863,71463,87.46,63,CT05,ST25,500004,21-04-1981,09-10-2018,1,1,0,0,0,0,825,0,0yrs 6mon,0,Telangana,0,37
0.0,0.0,0.0,0.0,1.0,175,46949,77580,61.36,16,CT21,ST27,248141,29-08-1988,24-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttarakhand,0,30
1.0,0.0,0.0,1.0,0.0,176,53249,64315,88.63,5,CT26,ST15,431001,01-06-1986,17-08-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Maharashtra,0,32
1.0,1.0,0.0,0.0,0.0,177,40394,52725,79.66,103,CT29,ST24,632001,01-01-1985,25-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,33
1.0,1.0,0.0,0.0,0.0,178,30984,48500,64.95,207,CT19,ST12,570028,20-12-1996,18-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,21
0.0,0.0,0.0,0.0,1.0,179,56659,68512,84.66,67,CT16,ST23,737101,01-01-1974,30-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Sikkim,0,44
1.0,1.0,0.0,0.0,0.0,180,57259,71600,82.4,17,CT19,ST12,570028,27-11-1971,31-10-2018,1,1,0,0,0,0,737,0,4yrs 8mon,1,Karnataka,0,46
0.0,0.0,0.0,0.0,1.0,181,53803,68839,79.9,34,CT16,ST23,737101,07-08-1990,27-09-2018,1,0,0,1,0,0,698,0,1yrs 1mon,0,Sikkim,0,28
0.0,0.0,0.0,0.0,0.0,182,58509,88939,66.9,64,CT06,ST22,302029,25-05-1982,22-08-2018,1,1,0,0,0,0,635,0,5yrs 8mon,0,Rajasthan,0,36
0.0,0.0,0.0,1.0,0.0,183,51038,58350,89.97,15,CT26,ST15,431001,01-06-1991,22-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,27
1.0,0.0,0.0,0.0,1.0,184,64522,102195,66.54,42,CT20,ST28,208002,01-01-1988,30-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,30
0.0,0.0,1.0,0.0,0.0,185,57213,71055,83.03,61,CT13,ST04,801110,01-01-1976,25-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Bihar,1,42
1.0,0.0,0.0,1.0,0.0,186,58759,79000,75.95,135,CT17,ST07,391510,01-01-1986,27-10-2018,1,1,0,0,0,0,763,0,0yrs 8mon,0,Gujarat,0,32
1.0,0.0,1.0,0.0,0.0,187,58837,68355,89.24,34,CT08,ST29,700027,28-01-1984,21-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,West Bengal,0,34
0.0,0.0,0.0,0.0,0.0,188,65882,78900,84.92,147,CT06,ST22,302029,09-11-1977,22-10-2018,1,1,0,0,0,0,300,0,2yrs 11mon,0,Rajasthan,0,40
1.0,0.0,0.0,1.0,0.0,189,66382,79635,85.39,7,CT17,ST07,391510,01-01-1973,27-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,1,45
0.0,0.0,0.0,1.0,0.0,190,72717,105467,71.02,162,CT02,ST15,411002,17-08-1988,18-08-2018,1,1,0,0,0,0,728,0,1yrs 0mon,0,Maharashtra,0,30
1.0,0.0,0.0,0.0,0.0,191,65882,94000,71.28,2,CT18,ST21,141003,09-12-1966,26-10-2018,1,1,0,0,0,0,825,0,1yrs 1mon,0,Punjab,1,51
1.0,0.0,1.0,0.0,0.0,192,44349,78811,58.37,11,CT15,ST20,751022,20-08-1997,27-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Odisha,0,21
1.0,1.0,0.0,0.0,0.0,193,46949,64624,74.28,18,CT10,ST12,560034,26-07-1978,29-10-2018,1,1,0,0,0,0,627,0,2yrs 10mon,0,Karnataka,1,40
0.0,1.0,0.0,0.0,0.0,194,57213,71957,83.38,64,CT25,ST01,524225,01-01-1993,08-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Andhra Pradesh,1,25
0.0,0.0,1.0,0.0,0.0,195,58013,69510,86.32,250,CT13,ST04,801110,15-10-1980,29-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Bihar,0,38
1.0,0.0,0.0,0.0,1.0,196,57713,67026,88.03,70,CT21,ST27,248141,04-02-1982,20-10-2018,1,1,0,0,0,0,300,0,2yrs 8mon,0,Uttarakhand,1,36
0.0,0.0,0.0,1.0,0.0,197,43894,77771,57.86,20,CT01,ST15,400001,01-07-1965,06-09-2018,1,1,0,0,0,0,678,0,10yrs 7mon,0,Maharashtra,0,53
1.0,1.0,0.0,0.0,0.0,198,75751,102895,74.83,69,CT23,ST12,575001,02-03-1995,15-10-2018,1,1,0,0,0,0,710,0,1yrs 6mon,1,Karnataka,0,23
1.0,1.0,0.0,0.0,0.0,199,56414,72509,84.27,74,CT24,ST13,680503,01-01-1978,22-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Kerala,0,40
0.0,1.0,0.0,0.0,0.0,200,70017,96000,75.0,147,CT19,ST12,570028,02-07-1977,20-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,1,41
1.0,1.0,0.0,0.0,0.0,201,68882,83069,84.27,10,CT25,ST01,524225,06-11-1991,27-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Andhra Pradesh,0,26
1.0,0.0,1.0,0.0,0.0,202,46499,63860,78.3,101,CT27,ST11,832102,01-01-1985,03-08-2018,1,1,0,0,0,0,825,0,0yrs 6mon,0,Jharkhand,0,33
0.0,0.0,0.0,0.0,0.0,203,53590,71490,76.65,8,CT06,ST22,302029,20-02-1990,25-09-2018,1,0,0,1,0,0,651,1,3yrs 6mon,0,Rajasthan,0,28
0.0,0.0,0.0,0.0,0.0,204,45349,72380,64.94,19,CT18,ST21,141003,02-06-1982,28-08-2018,1,1,0,0,0,0,738,0,0yrs 4mon,1,Punjab,1,36
1.0,1.0,0.0,0.0,0.0,205,57013,67129,86.4,136,CT29,ST24,632001,01-01-1975,25-10-2018,1,1,0,0,0,0,738,0,2yrs 1mon,2,Tamil Nadu,1,43
1.0,1.0,0.0,0.0,0.0,206,75079,146862,51.75,9,CT04,ST24,642205,20-09-1977,25-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,41
1.0,0.0,0.0,1.0,0.0,207,43394,66781,65.89,48,CT02,ST15,411002,01-01-1993,19-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,25
1.0,0.0,0.0,1.0,0.0,208,48600,59327,84.28,79,CT14,ST07,394651,19-05-1993,31-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,Gujarat,0,25
0.0,0.0,0.0,0.0,1.0,209,51653,81185,67.75,104,CT21,ST27,248141,01-01-1971,27-10-2018,1,1,0,0,0,0,825,0,0yrs 6mon,0,Uttarakhand,0,47
0.0,0.0,1.0,0.0,0.0,210,57059,67404,86.05,72,CT27,ST11,832102,05-09-1994,04-09-2018,1,1,0,0,0,0,774,0,2yrs 1mon,0,Jharkhand,0,24
1.0,1.0,0.0,0.0,0.0,211,60213,78092,79.39,9,CT07,ST13,682001,10-10-1988,15-10-2018,1,1,0,0,0,0,749,0,2yrs 11mon,0,Kerala,0,30
1.0,0.0,1.0,0.0,0.0,212,66091,101209,66.9,254,CT13,ST04,801110,13-06-1987,20-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Bihar,1,31
1.0,0.0,1.0,0.0,0.0,213,66182,94782,74.91,3,CT27,ST11,832102,26-07-1974,06-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Jharkhand,0,44
1.0,0.0,0.0,1.0,0.0,214,52303,70120,77.01,68,CT17,ST07,391510,15-11-1985,10-09-2018,1,1,0,0,0,0,706,1,5yrs 6mon,1,Gujarat,0,32
0.0,1.0,0.0,0.0,0.0,215,46849,67286,74.31,74,CT03,ST24,600020,27-07-1987,25-10-2018,1,1,0,0,0,0,650,0,4yrs 8mon,0,Tamil Nadu,0,31
1.0,1.0,0.0,0.0,0.0,216,49349,66118,75.62,3,CT25,ST01,524225,01-01-1980,31-10-2018,1,1,1,0,0,0,714,0,2yrs 6mon,0,Andhra Pradesh,0,38
1.0,0.0,0.0,1.0,0.0,217,41894,60614,70.94,14,CT14,ST07,394651,05-11-1995,03-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Gujarat,1,22
0.0,0.0,0.0,0.0,0.0,218,45814,67310,69.83,18,CT06,ST22,302029,30-10-1996,26-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Rajasthan,1,21
0.0,1.0,0.0,0.0,0.0,219,45349,64735,72.6,79,CT19,ST12,570028,08-03-1993,31-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,25
1.0,1.0,0.0,0.0,0.0,220,51303,59265,89.43,3,CT10,ST12,560034,03-03-1985,04-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,1,33
1.0,0.0,0.0,1.0,0.0,221,27129,64484,43.42,18,CT01,ST15,400001,08-10-1973,16-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,44
0.0,1.0,0.0,0.0,0.0,222,71417,85513,84.9,82,CT24,ST13,680503,01-05-1971,28-10-2018,1,1,0,0,0,0,300,1,3yrs 8mon,0,Kerala,1,47
0.0,1.0,0.0,0.0,0.0,223,48849,63514,78.72,67,CT25,ST01,524225,01-01-1992,18-09-2018,1,1,0,0,0,0,680,0,1yrs 0mon,0,Andhra Pradesh,0,26
1.0,1.0,0.0,0.0,0.0,224,43094,64544,67.71,34,CT19,ST12,570028,08-03-1974,11-10-2018,1,1,0,0,0,0,729,0,6yrs 3mon,0,Karnataka,1,44
0.0,0.0,0.0,1.0,0.0,225,52203,66739,82.41,5,CT11,ST07,382460,03-06-1965,08-08-2018,1,0,0,0,1,0,0,0,0yrs 0mon,0,Gujarat,0,53
0.0,0.0,1.0,0.0,0.0,226,48500,64089,78.02,18,CT13,ST04,801110,22-07-1976,23-09-2018,1,1,0,0,0,0,16,0,2yrs 3mon,0,Bihar,0,42
0.0,1.0,0.0,0.0,0.0,227,39894,68286,60.77,74,CT29,ST24,632001,01-01-1982,05-09-2018,1,1,0,0,0,0,576,1,0yrs 6mon,0,Tamil Nadu,0,36
1.0,0.0,1.0,0.0,0.0,228,56259,72273,81.63,138,CT28,ST11,834008,09-02-1991,06-10-2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,Jharkhand,0,27
1.0,1.0,0.0,0.0,0.0,229,47538,71820,67.89,147,CT03,ST24,600020,01-01-1969,16-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Tamil Nadu,0,49
1.0,0.0,0.0,0.0,0.0,230,44349,62192,73.96,34,CT18,ST21,141003,01-01-1992,31-08-2018,1,1,0,0,0,0,738,0,0yrs 3mon,2,Punjab,0,26
1.0,0.0,1.0,0.0,0.0,231,63447,77159,84.24,2,CT28,ST11,834008,20-07-1976,26-10-2018,1,1,0,0,0,0,727,0,1yrs 2mon,0,Jharkhand,0,42
0.0,0.0,0.0,0.0,0.0,232,53579,69175,79.99,147,CT06,ST22,302029,07-07-1992,30-10-2018,1,1,0,0,0,0,763,0,0yrs 6mon,0,Rajasthan,1,26
0.0,0.0,1.0,0.0,0.0,233,52303,62600,84.66,64,CT27,ST11,832102,01-01-1990,18-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Jharkhand,1,28
1.0,1.0,0.0,0.0,0.0,234,40394,55900,74.24,136,CT24,ST13,680503,19-07-1978,06-10-2018,1,1,0,0,0,0,710,0,0yrs 9mon,0,Kerala,0,40
1.0,0.0,0.0,1.0,0.0,235,53303,72126,76.26,48,CT26,ST15,431001,03-09-1985,22-08-2018,1,1,0,0,0,0,15,0,0yrs 1mon,0,Maharashtra,0,32
0.0,0.0,0.0,0.0,1.0,236,56759,65100,89.86,73,CT16,ST23,737101,01-01-1997,11-09-2018,1,1,0,0,0,0,825,0,0yrs 6mon,0,Sikkim,0,21
1.0,1.0,0.0,0.0,0.0,237,55013,69106,81.03,152,CT07,ST13,682001,20-09-1995,12-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,2,Kerala,0,23
1.0,0.0,0.0,1.0,0.0,238,28029,54210,53.5,79,CT01,ST15,400001,01-01-1996,06-08-2018,1,1,0,0,0,0,15,0,0yrs 0mon,4,Maharashtra,0,22
1.0,0.0,0.0,1.0,0.0,239,71817,114408,64.68,7,CT02,ST15,411002,04-01-1992,12-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,26
1.0,0.0,0.0,0.0,1.0,240,62847,85789,75.18,67,CT16,ST23,737101,26-07-1985,26-09-2018,1,1,0,0,0,0,554,2,5yrs 10mon,0,Sikkim,0,33
0.0,0.0,0.0,1.0,0.0,241,58012,110591,54.25,65,CT01,ST15,400001,31-12-1994,31-08-2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,Maharashtra,0,23
0.0,1.0,0.0,0.0,0.0,242,63369,73882,88.25,77,CT19,ST12,570028,01-06-1959,26-09-2018,1,1,0,0,0,0,749,0,3yrs 0mon,0,Karnataka,0,59
0.0,1.0,0.0,0.0,0.0,243,44394,66230,67.95,68,CT04,ST24,642205,11-03-1996,21-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,1,Tamil Nadu,1,22
1.0,1.0,0.0,0.0,0.0,244,24529,48500,53.61,8,CT23,ST12,575001,10-12-1994,18-10-2018,1,1,0,0,0,0,581,0,1yrs 0mon,0,Karnataka,0,23
1.0,1.0,0.0,0.0,0.0,245,50303,62188,83.62,34,CT19,ST12,570028,15-08-1990,01-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,27
1.0,0.0,1.0,0.0,0.0,246,34559,50925,74.62,3,CT08,ST29,700027,21-07-1997,06-10-2018,1,1,1,0,0,0,0,0,0yrs 0mon,1,West Bengal,0,21
1.0,0.0,0.0,1.0,0.0,247,58259,98002,61.22,104,CT02,ST15,411002,01-01-1971,30-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Maharashtra,0,47
1.0,0.0,0.0,0.0,1.0,248,58287,87328,70.2,36,CT20,ST28,208002,21-04-1993,25-08-2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,Uttar Pradesh,0,25
0.0,0.0,0.0,0.0,0.0,249,51303,69447,74.88,136,CT18,ST21,141003,20-10-1963,17-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Punjab,0,54
1.0,1.0,0.0,0.0,0.0,250,57311,76726,79.76,8,CT23,ST12,575001,01-01-1979,09-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Karnataka,0,39
1.0,1.0,0.0,0.0,0.0,251,70123,98950,72.76,10,CT05,ST25,500004,01-01-1990,11-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Telangana,1,28
0.0,0.0,1.0,0.0,0.0,252,14440,53920,27.82,160,CT28,ST11,834008,29-11-1977,19-10-2018,1,1,0,0,0,0,778,0,12yrs 9mon,0,Jharkhand,0,40
0.0,1.0,0.0,0.0,0.0,253,38439,50063,79.9,104,CT23,ST12,575001,15-12-1988,30-10-2018,1,1,0,0,0,0,771,0,0yrs 6mon,0,Karnataka,0,29
0.0,0.0,0.0,0.0,0.0,254,58713,110085,54.5,2,CT18,ST21,141003,25-12-1994,20-10-2018,1,1,0,0,0,0,825,0,0yrs 7mon,0,Punjab,0,23
0.0,1.0,0.0,0.0,0.0,255,27756,64516,45.3,65,CT05,ST25,500004,14-04-1965,11-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Telangana,1,53
0.0,0.0,0.0,0.0,0.0,256,66181,86950,79.82,105,CT09,ST34,110039,15-08-1979,16-08-2018,1,1,0,0,0,0,300,2,6yrs 5mon,1,Delhi,0,39
1.0,0.0,0.0,1.0,0.0,257,25029,51475,51.48,1,CT02,ST15,411002,01-01-1980,31-10-2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,Maharashtra,0,38
0.0,0.0,1.0,0.0,0.0,258,134938,182946,76.53,138,CT08,ST29,700027,08-06-1992,20-09-2018,1,1,1,0,0,0,648,0,5yrs 11mon,0,West Bengal,0,26
1.0,1.0,0.0,0.0,0.0,259,51078,60871,85.43,48,CT04,ST24,642205,24-08-1971,13-10-2018,1,1,0,0,0,0,825,0,1yrs 9mon,0,Tamil Nadu,1,47
0.0,0.0,0.0,0.0,0.0,260,67882,104300,67.11,202,CT06,ST22,302029,01-01-1971,31-08-2018,1,1,0,0,0,0,737,0,1yrs 0mon,0,Rajasthan,0,47
1.0,0.0,0.0,0.0,0.0,261,60713,69467,89.25,67,CT18,ST21,141003,03-09-1989,04-10-2018,1,1,0,0,0,0,679,0,1yrs 5mon,2,Punjab,1,29
0.0,1.0,0.0,0.0,0.0,262,83033,117013,72.64,36,CT03,ST24,600020,01-01-1967,31-08-2018,1,0,0,1,0,0,654,0,5yrs 1mon,0,Tamil Nadu,0,51
1.0,1.0,0.0,0.0,0.0,263,44968,70952,65.0,251,CT03,ST24,600020,15-05-1981,09-08-2018,1,0,1,1,0,0,706,0,3yrs 2mon,0,Tamil Nadu,0,37
1.0,0.0,0.0,0.0,1.0,264,71817,106151,69.71,159,CT16,ST23,737101,01-10-1991,22-10-2018,1,1,0,0,0,0,300,1,5yrs 0mon,0,Sikkim,0,27
1.0,1.0,0.0,0.0,0.0,265,44349,68395,67.26,79,CT29,ST24,632001,15-12-1988,14-08-2018,1,1,0,0,0,0,18,0,2yrs 2mon,0,Tamil Nadu,0,29
0.0,0.0,1.0,0.0,0.0,266,41794,64280,66.89,67,CT13,ST04,801110,20-11-1993,17-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Bihar,0,24
1.0,1.0,0.0,0.0,0.0,267,52078,71741,75.27,136,CT19,ST12,570028,09-06-1993,30-08-2018,1,1,0,0,0,0,585,0,1yrs 6mon,0,Karnataka,1,25
1.0,0.0,0.0,0.0,0.0,268,54303,66194,83.09,16,CT18,ST21,141003,01-01-1981,11-08-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Punjab,1,37
1.0,1.0,0.0,0.0,0.0,269,26729,69425,39.18,42,CT04,ST24,642205,17-09-1989,21-10-2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,Tamil Nadu,0,29
0.0,1.0,0.0,0.0,0.0,270,58493,78069,78.14,1,CT04,ST24,642205,01-01-1990,06-10-2018,1,0,0,1,0,0,753,0,0yrs 10mon,0,Tamil Nadu,0,28
0.0,0.0,0.0,0.0,1.0,271,56010,66136,89.21,63,CT16,ST23,737101,25-04-1975,24-08-2018,1,1,0,0,0,0,681,0,5yrs 0mon,0,Sikkim,0,43
1.0,0.0,0.0,0.0,0.0,272,64882,105206,63.68,255,CT06,ST22,302029,04-08-1996,29-10-2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,Rajasthan,0,22
0.0,0.0,0.0,1.0,0.0,273,55059,63442,88.27,136,CT17,ST07,391510,23-08-1961,29-08-2018,1,1,0,0,0,0,609,1,1yrs 9mon,0,Gujarat,0,57
1.0,1.0,0.0,0.0,0.0,274,53923,65016,85.0,67,CT25,ST01,524225,31-12-1986,19-09-2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,Andhra Pradesh,0,31
0.0,0.0,0.0,0.0,1.0,275,42794,65692,66.98,67,CT12,ST28,201301,16-06-1987,12-10-2018,1,1,0,0,0,0,738,0,0yrs 10mon,0,Uttar Pradesh,0,31
0.0,0.0,1.0,0.0,0.0,276,82186,123900,67.8,248,CT13,ST04,801110,01-06-1967,30-10-2018,1,1,0,0,0,0,738,0,0yrs 5mon,0,Bihar,0,51
